"CCG_CODE","Appointment_Date","APPT_STATUS","HCP_TYPE","APPT_MODE","TIME_BETWEEN_BOOK_AND_APPT","COUNT_OF_APPOINTMENTS","Weekday","patients","all_patients","ratio_patients"
"05A","15/02/2018","Unknown","GP","Telephone","8  to 14 Days",3,"Thursday",447802,511993,0.87462523901694
"05A","15/02/2018","Unknown","GP","Telephone","2 to 7 Days",5,"Thursday",447802,511993,0.87462523901694
"05A","15/02/2018","Unknown","GP","Telephone","15  to 21 Days",1,"Thursday",447802,511993,0.87462523901694
"05A","15/02/2018","Unknown","GP","Face-to-Face","Same Day",19,"Thursday",447802,511993,0.87462523901694
"05A","15/02/2018","Unknown","GP","Face-to-Face","More than 28 Days",13,"Thursday",447802,511993,0.87462523901694
"05A","15/02/2018","Unknown","GP","Home Visit","1 Day",1,"Thursday",447802,511993,0.87462523901694
"05A","15/02/2018","Unknown","GP","Face-to-Face","8  to 14 Days",11,"Thursday",447802,511993,0.87462523901694
"05A","15/02/2018","Unknown","GP","Home Visit","Same Day",9,"Thursday",447802,511993,0.87462523901694
"05A","15/02/2018","Unknown","GP","Face-to-Face","22  to 28 Days",4,"Thursday",447802,511993,0.87462523901694
"05A","15/02/2018","Unknown","GP","Face-to-Face","2 to 7 Days",6,"Thursday",447802,511993,0.87462523901694
"05A","15/02/2018","Unknown","GP","Face-to-Face","15  to 21 Days",17,"Thursday",447802,511993,0.87462523901694
"05A","15/02/2018","Unknown","GP","Face-to-Face","1 Day",11,"Thursday",447802,511993,0.87462523901694
"05A","15/02/2018","Unknown","GP","Telephone","1 Day",5,"Thursday",447802,511993,0.87462523901694
"05A","15/02/2018","DNA","Unknown","Telephone","Same Day",1,"Thursday",447802,511993,0.87462523901694
"05A","15/02/2018","DNA","Unknown","Face-to-Face","1 Day",1,"Thursday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","Unknown","Telephone","1 Day",1,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","Unknown","Home Visit","Same Day",20,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","Unknown","Home Visit","2 to 7 Days",5,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","Unknown","Home Visit","1 Day",3,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","Unknown","Face-to-Face","Same Day",2,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","Unknown","Face-to-Face","2 to 7 Days",2,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","Unknown","Face-to-Face","1 Day",1,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","Other Practice staff","Telephone","2 to 7 Days",1,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","Other Practice staff","Telephone","1 Day",3,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","Other Practice staff","Home Visit","Same Day",5,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","Other Practice staff","Face-to-Face","Unknown / Data Issue",5,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","Other Practice staff","Face-to-Face","Same Day",7,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","Other Practice staff","Face-to-Face","More than 28 Days",5,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","Other Practice staff","Face-to-Face","22  to 28 Days",23,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","Other Practice staff","Face-to-Face","2 to 7 Days",6,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","Other Practice staff","Face-to-Face","15  to 21 Days",14,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","Other Practice staff","Face-to-Face","1 Day",4,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","GP","Telephone","Same Day",16,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","GP","Telephone","More than 28 Days",1,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","GP","Telephone","8  to 14 Days",5,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","GP","Telephone","15  to 21 Days",1,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","GP","Telephone","1 Day",6,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","GP","Home Visit","Same Day",14,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","GP","Home Visit","2 to 7 Days",2,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","GP","Home Visit","1 Day",2,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","GP","Face-to-Face","Same Day",13,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","GP","Face-to-Face","8  to 14 Days",14,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","GP","Face-to-Face","22  to 28 Days",6,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","GP","Face-to-Face","2 to 7 Days",5,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","GP","Face-to-Face","15  to 21 Days",4,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","GP","Face-to-Face","1 Day",6,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","Unknown","Telephone","Same Day",1,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","Unknown","Telephone","1 Day",3,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","Other Practice staff","Telephone","2 to 7 Days",1,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","Other Practice staff","Face-to-Face","Same Day",19,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","Other Practice staff","Face-to-Face","More than 28 Days",10,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","Other Practice staff","Face-to-Face","22  to 28 Days",6,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","Other Practice staff","Face-to-Face","2 to 7 Days",69,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","Other Practice staff","Face-to-Face","15  to 21 Days",27,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","GP","Telephone","Same Day",30,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","Other Practice staff","Face-to-Face","1 Day",16,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","GP","Telephone","2 to 7 Days",9,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","GP","Telephone","1 Day",1,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","GP","Face-to-Face","Same Day",65,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","GP","Face-to-Face","More than 28 Days",9,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","GP","Face-to-Face","8  to 14 Days",48,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","GP","Face-to-Face","22  to 28 Days",15,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","Other Practice staff","Face-to-Face","8  to 14 Days",77,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","Other Practice staff","Telephone","Same Day",7,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","GP","Face-to-Face","2 to 7 Days",84,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","GP","Face-to-Face","15  to 21 Days",18,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","DNA","GP","Face-to-Face","1 Day",12,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Unknown","Telephone","Same Day",130,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Unknown","Telephone","1 Day",20,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Unknown","Home Visit","Same Day",29,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Unknown","Home Visit","2 to 7 Days",3,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Unknown","Home Visit","1 Day",10,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","GP","Face-to-Face","More than 28 Days",4,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Unknown","Face-to-Face","Same Day",53,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Unknown","Face-to-Face","2 to 7 Days",1,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","GP","Home Visit","8  to 14 Days",1,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Unknown","Face-to-Face","1 Day",3,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Other Practice staff","Telephone","Same Day",91,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Other Practice staff","Telephone","8  to 14 Days",4,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Other Practice staff","Telephone","2 to 7 Days",14,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Other Practice staff","Telephone","1 Day",10,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Other Practice staff","Home Visit","Same Day",3,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","GP","Telephone","2 to 7 Days",1,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Other Practice staff","Face-to-Face","Unknown / Data Issue",5,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Other Practice staff","Face-to-Face","Same Day",600,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Other Practice staff","Face-to-Face","More than 28 Days",92,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Other Practice staff","Face-to-Face","8  to 14 Days",505,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","Other Practice staff","Face-to-Face","8  to 14 Days",7,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Other Practice staff","Face-to-Face","22  to 28 Days",89,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Other Practice staff","Face-to-Face","2 to 7 Days",661,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Other Practice staff","Face-to-Face","15  to 21 Days",227,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","Other Practice staff","Face-to-Face","1 Day",172,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","Other Practice staff","Home Visit","2 to 7 Days",1,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","GP","Telephone","Same Day",504,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","GP","Telephone","More than 28 Days",1,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Unknown","Other Practice staff","Telephone","Same Day",5,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","GP","Telephone","8  to 14 Days",31,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","GP","Telephone","22  to 28 Days",1,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","GP","Telephone","2 to 7 Days",141,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","GP","Telephone","15  to 21 Days",5,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","GP","Telephone","1 Day",46,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","GP","Home Visit","Unknown / Data Issue",1,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","GP","Home Visit","Same Day",11,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","GP","Home Visit","2 to 7 Days",2,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","GP","Home Visit","1 Day",3,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","GP","Face-to-Face","Same Day",2472,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","GP","Face-to-Face","More than 28 Days",58,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","GP","Face-to-Face","8  to 14 Days",550,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","GP","Face-to-Face","22  to 28 Days",139,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","GP","Face-to-Face","2 to 7 Days",831,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","GP","Face-to-Face","15  to 21 Days",215,"Friday",447802,511993,0.87462523901694
"05A","16/02/2018","Attended","GP","Face-to-Face","1 Day",241,"Friday",447802,511993,0.87462523901694
"05A","17/02/2018","DNA","Other Practice staff","Face-to-Face","8  to 14 Days",1,"Saturday",447802,511993,0.87462523901694
"05A","17/02/2018","DNA","Other Practice staff","Face-to-Face","2 to 7 Days",1,"Saturday",447802,511993,0.87462523901694
"05A","17/02/2018","DNA","GP","Face-to-Face","8  to 14 Days",1,"Saturday",447802,511993,0.87462523901694
"05A","17/02/2018","DNA","GP","Face-to-Face","22  to 28 Days",1,"Saturday",447802,511993,0.87462523901694
"05A","17/02/2018","DNA","GP","Face-to-Face","2 to 7 Days",3,"Saturday",447802,511993,0.87462523901694
"05A","17/02/2018","DNA","GP","Face-to-Face","1 Day",3,"Saturday",447802,511993,0.87462523901694
"05A","17/02/2018","Attended","Other Practice staff","Face-to-Face","8  to 14 Days",3,"Saturday",447802,511993,0.87462523901694
"05A","17/02/2018","Attended","Other Practice staff","Face-to-Face","22  to 28 Days",1,"Saturday",447802,511993,0.87462523901694
"05A","17/02/2018","Attended","Other Practice staff","Face-to-Face","2 to 7 Days",11,"Saturday",447802,511993,0.87462523901694
"05A","17/02/2018","DNA","GP","Face-to-Face","More than 28 Days",1,"Saturday",447802,511993,0.87462523901694
"05A","17/02/2018","Attended","Other Practice staff","Face-to-Face","15  to 21 Days",4,"Saturday",447802,511993,0.87462523901694
"05A","17/02/2018","Attended","Other Practice staff","Face-to-Face","1 Day",1,"Saturday",447802,511993,0.87462523901694
"05A","17/02/2018","Attended","GP","Face-to-Face","Same Day",3,"Saturday",447802,511993,0.87462523901694
"05A","17/02/2018","Attended","GP","Face-to-Face","More than 28 Days",2,"Saturday",447802,511993,0.87462523901694
"05A","17/02/2018","Attended","GP","Face-to-Face","8  to 14 Days",15,"Saturday",447802,511993,0.87462523901694
"05A","17/02/2018","Attended","GP","Face-to-Face","22  to 28 Days",5,"Saturday",447802,511993,0.87462523901694
"05A","17/02/2018","Attended","GP","Face-to-Face","2 to 7 Days",48,"Saturday",447802,511993,0.87462523901694
"05A","17/02/2018","Attended","GP","Face-to-Face","15  to 21 Days",3,"Saturday",447802,511993,0.87462523901694
"05A","17/02/2018","Attended","GP","Face-to-Face","1 Day",12,"Saturday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","Unknown","Telephone","Same Day",3,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","Unknown","Telephone","8  to 14 Days",1,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","Unknown","Telephone","2 to 7 Days",5,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","Unknown","Home Visit","Same Day",22,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","Unknown","Home Visit","22  to 28 Days",1,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","Unknown","Home Visit","2 to 7 Days",5,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","Unknown","Home Visit","15  to 21 Days",1,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","Unknown","Face-to-Face","2 to 7 Days",3,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","Other Practice staff","Telephone","Same Day",1,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","Other Practice staff","Home Visit","Same Day",3,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","Other Practice staff","Face-to-Face","Same Day",8,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","Other Practice staff","Face-to-Face","More than 28 Days",15,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","Other Practice staff","Face-to-Face","8  to 14 Days",8,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","Other Practice staff","Face-to-Face","22  to 28 Days",6,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","Other Practice staff","Face-to-Face","2 to 7 Days",3,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","Other Practice staff","Face-to-Face","15  to 21 Days",27,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","GP","Telephone","Same Day",11,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","GP","Telephone","8  to 14 Days",4,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","GP","Telephone","2 to 7 Days",13,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","GP","Home Visit","Same Day",14,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","GP","Face-to-Face","Same Day",29,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","GP","Face-to-Face","More than 28 Days",4,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","GP","Face-to-Face","8  to 14 Days",6,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","GP","Face-to-Face","2 to 7 Days",7,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","Unknown","GP","Face-to-Face","15  to 21 Days",8,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","DNA","Unknown","Home Visit","Same Day",1,"Monday",447802,511993,0.87462523901694
"05A","19/02/2018","DNA","Unknown","Home Visit","22  to 28 Days",1,"Monday",447802,511993,0.87462523901694
